rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy
null,,rt_plussign_withcolor1,949120,,,,green,,,null,object_07a.png,object_05b.png,,,,,,,,,,
1080.0999999642372,,rt_thecrossant_black1,950607,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black1,950710,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,954214,,,,black_plus_sign,,,null,object_06c.png,object_13c.png,,,,,,,,,,
null,,black_cross(without_color)1,955163,,,,blue,,,null,object_06c.png,object_13c.png,,,,,,,,,,
375.7000000476837,,rt_plussign_withcolor1,955666,,,,blue,,,49,object_06c.png,object_13c.png,,,,,,,,,,
null,,rt_thecrossant_black1,956723,,,,black_plus_sign,,,null,,,1,,,,,,,1,,
null,,color_black1,956827,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,960331,,,,black_plus_sign,,,null,object_06a.png,object_08c.png,,,,,,,,,,
null,,black_cross(without_color)1,960912,,,,green,,,null,object_06a.png,object_08c.png,,,,,,,,,,
null,,rt_plussign_withcolor1,961414,,,,green,,,null,object_06a.png,object_08c.png,,,,,,,,,,
1306.5,,rt_thecrossant_black1,962839,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black1,962942,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,thebreak,963046,,,,<p></p>,,,null,,,,,,,,,,,,
9259.899999976158,,intro_0,972309,,,,instruct,,,32,,,,,,,,,,,,
null,,directmemory_phase1,987312,,,,object_13a.png,,,null,,,0,,object_13b.png,object_04b.png,object_07b.png,object_07b.png,,0,,0
null,,warning_page,992318,,,,warning,,,null,,,,,,,,,,,,
